w_value,epoch,iter,loss0,reg,loss,acc,srpq
0.92,79,2,0.010196,0.005027,0.015223,0.978271,9.949857e-01
0.92,79,3,0.010091,0.005016,0.015107,0.978274,9.949966e-01
0.92,80,1,0.009724,0.005041,0.014766,0.980713,9.949716e-01
0.92,80,2,0.010231,0.005007,0.015238,0.978271,9.950052e-01
0.92,80,3,0.010669,0.005025,0.015694,0.976786,9.949874e-01
0.92,81,1,0.009463,0.005046,0.014509,0.982910,9.949663e-01
0.92,81,2,0.010396,0.005026,0.015422,0.975342,9.949871e-01
0.92,81,3,0.010764,0.004985,0.015749,0.977679,9.950273e-01
0.92,82,1,0.011017,0.005031,0.016048,0.975586,9.949816e-01
0.92,82,2,0.009331,0.005008,0.014340,0.982178,9.950041e-01
0.92,82,3,0.010147,0.005013,0.015160,0.978571,9.949993e-01
0.92,83,1,0.009770,0.005002,0.014772,0.978516,9.950106e-01
0.92,83,2,0.010658,0.005019,0.015677,0.976074,9.949940e-01
0.92,83,3,0.010028,0.005025,0.015053,0.982440,9.949875e-01
0.92,84,1,0.010442,0.005008,0.015451,0.977539,9.950043e-01
0.92,84,2,0.010497,0.005020,0.015517,0.975342,9.949925e-01
0.92,84,3,0.009384,0.005004,0.014388,0.984524,9.950083e-01
0.92,85,1,0.010194,0.005022,0.015215,0.978760,9.949909e-01
0.92,85,2,0.010187,0.005001,0.015188,0.978271,9.950118e-01
0.92,85,3,0.010043,0.005000,0.015043,0.979762,9.950123e-01
0.92,86,1,0.010679,0.005004,0.015683,0.977295,9.950083e-01
0.92,86,2,0.009954,0.005017,0.014971,0.979004,9.949955e-01
0.92,86,3,0.009715,0.004990,0.014705,0.980655,9.950222e-01
0.92,87,1,0.009886,0.004994,0.014879,0.980713,9.950189e-01
0.92,87,2,0.010233,0.004991,0.015224,0.978027,9.950215e-01
0.92,87,3,0.010322,0.005024,0.015345,0.977679,9.949887e-01
0.92,88,1,0.010275,0.005009,0.015284,0.979492,9.950035e-01
0.92,88,2,0.010131,0.005007,0.015138,0.978271,9.950055e-01
0.92,88,3,0.009951,0.004974,0.014925,0.978869,9.950384e-01
0.92,89,1,0.010666,0.004992,0.015658,0.977783,9.950202e-01
0.92,89,2,0.009637,0.004982,0.014619,0.979736,9.950302e-01
0.92,89,3,0.010055,0.005014,0.015069,0.979464,9.949989e-01
0.92,90,1,0.010037,0.004982,0.015019,0.978027,9.950302e-01
0.92,90,2,0.009779,0.004996,0.014775,0.980957,9.950163e-01
0.92,90,3,0.010628,0.004998,0.015626,0.977679,9.950148e-01
0.92,91,1,0.010463,0.004978,0.015441,0.978516,9.950342e-01
0.92,91,2,0.010287,0.004981,0.015268,0.977539,9.950309e-01
0.92,91,3,0.009469,0.005009,0.014478,0.981250,9.950032e-01
0.92,92,1,0.009634,0.004975,0.014609,0.980957,9.950374e-01
0.92,92,2,0.009602,0.004989,0.014591,0.981445,9.950234e-01
0.92,92,3,0.011295,0.004993,0.016288,0.973512,9.950196e-01
0.92,93,1,0.010102,0.005001,0.015102,0.977783,9.950118e-01
0.92,93,2,0.010225,0.004976,0.015202,0.980957,9.950360e-01
0.92,93,3,0.009944,0.004966,0.014909,0.977976,9.950464e-01
0.92,94,1,0.010046,0.004982,0.015028,0.978271,9.950306e-01
0.92,94,2,0.009800,0.004984,0.014784,0.982178,9.950283e-01
0.92,94,3,0.010510,0.004969,0.015478,0.975893,9.950438e-01
0.92,95,1,0.009365,0.004962,0.014327,0.981689,9.950503e-01
0.92,95,2,0.010865,0.004968,0.015833,0.976074,9.950447e-01
0.92,95,3,0.010022,0.005002,0.015023,0.978869,9.950108e-01
0.92,96,1,0.010283,0.004983,0.015266,0.977783,9.950294e-01
0.92,96,2,0.010144,0.004972,0.015115,0.980957,9.950407e-01
0.92,96,3,0.009761,0.004960,0.014721,0.977976,9.950521e-01
0.92,97,1,0.009935,0.004973,0.014908,0.980713,9.950398e-01
0.92,97,2,0.010427,0.004962,0.015389,0.977783,9.950502e-01
0.92,97,3,0.009821,0.004974,0.014794,0.978571,9.950388e-01
0.92,98,1,0.009825,0.004983,0.014808,0.979492,9.950295e-01
0.92,98,2,0.010617,0.004962,0.015579,0.977539,9.950499e-01
0.92,98,3,0.009704,0.004950,0.014653,0.980357,9.950626e-01
0.92,99,1,0.010365,0.004980,0.015345,0.977051,9.950323e-01
0.92,99,2,0.009973,0.004955,0.014928,0.978516,9.950577e-01
0.92,99,3,0.009810,0.004952,0.014762,0.982143,9.950605e-01
0.92,100,1,0.009419,0.004950,0.014369,0.980957,9.950625e-01
0.92,100,2,0.010771,0.004969,0.015740,0.976807,9.950433e-01
0.92,100,3,0.009970,0.004960,0.014930,0.979464,9.950521e-01
0.93,1,1,0.010743,0.004349,0.015092,0.977295,9.956606e-01
0.93,1,2,0.009967,0.004337,0.014303,0.980713,9.956729e-01
0.93,1,3,0.010442,0.004319,0.014761,0.976488,9.956901e-01
0.93,2,1,0.010839,0.004351,0.015190,0.977295,9.956588e-01
0.93,2,2,0.010163,0.004320,0.014482,0.979004,9.956897e-01
0.93,2,3,0.009985,0.004323,0.014308,0.979762,9.956863e-01
0.93,3,1,0.010807,0.004330,0.015136,0.974121,9.956798e-01
0.93,3,2,0.009780,0.004330,0.014110,0.983887,9.956795e-01
0.93,3,3,0.010460,0.004323,0.014784,0.979167,9.956861e-01
0.93,4,1,0.009899,0.004319,0.014217,0.978760,9.956907e-01
0.93,4,2,0.010662,0.004345,0.015007,0.978760,9.956640e-01
0.93,4,3,0.010493,0.004306,0.014799,0.979464,9.957028e-01
0.93,5,1,0.010245,0.004328,0.014573,0.979492,9.956814e-01
0.93,5,2,0.009674,0.004328,0.014003,0.981445,9.956809e-01
0.93,5,3,0.011252,0.004307,0.015559,0.975298,9.957027e-01
0.93,6,1,0.009961,0.004320,0.014280,0.979248,9.956898e-01
0.93,6,2,0.010112,0.004324,0.014436,0.980225,9.956855e-01
0.93,6,3,0.011036,0.004315,0.015351,0.977083,9.956946e-01
0.93,7,1,0.011366,0.004332,0.015697,0.974365,9.956777e-01
0.93,7,2,0.009650,0.004317,0.013967,0.980469,9.956921e-01
0.93,7,3,0.009855,0.004301,0.014156,0.982738,9.957079e-01
0.93,8,1,0.010531,0.004330,0.014861,0.978516,9.956792e-01
0.93,8,2,0.010128,0.004296,0.014424,0.980225,9.957136e-01
0.93,8,3,0.010264,0.004323,0.014587,0.978274,9.956860e-01
0.93,9,1,0.010467,0.004314,0.014781,0.977051,9.956956e-01
0.93,9,2,0.010638,0.004313,0.014951,0.978271,9.956959e-01
0.93,9,3,0.009689,0.004316,0.014005,0.982143,9.956935e-01
0.93,10,1,0.010296,0.004320,0.014616,0.977051,9.956894e-01
0.93,10,2,0.010179,0.004315,0.014494,0.981445,9.956948e-01
0.93,10,3,0.010430,0.004301,0.014731,0.977976,9.957085e-01
0.93,11,1,0.009971,0.004289,0.014260,0.980957,9.957207e-01
0.93,11,2,0.010489,0.004327,0.014816,0.976318,9.956823e-01
0.93,11,3,0.010427,0.004317,0.014744,0.979167,9.956923e-01
0.93,12,1,0.010481,0.004304,0.014785,0.977295,9.957050e-01
0.93,12,2,0.010659,0.004296,0.014956,0.978516,9.957130e-01
0.93,12,3,0.009575,0.004329,0.013904,0.980952,9.956808e-01
0.93,13,1,0.010656,0.004311,0.014967,0.975586,9.956983e-01
0.93,13,2,0.010151,0.004321,0.014472,0.980957,9.956881e-01
0.93,13,3,0.009959,0.004282,0.014242,0.980060,9.957267e-01
0.93,14,1,0.010122,0.004310,0.014431,0.977783,9.956997e-01
0.93,14,2,0.010426,0.004300,0.014726,0.979736,9.957091e-01
0.93,14,3,0.010253,0.004302,0.014556,0.978571,9.957069e-01
0.93,15,1,0.009685,0.004293,0.013979,0.980957,9.957158e-01
0.93,15,2,0.010473,0.004317,0.014790,0.978760,9.956926e-01
0.93,15,3,0.010705,0.004294,0.014999,0.975595,9.957154e-01
0.93,16,1,0.010739,0.004303,0.015042,0.975342,9.957060e-01
0.93,16,2,0.010474,0.004296,0.014771,0.979492,9.957128e-01
0.93,16,3,0.009397,0.004298,0.013696,0.981845,9.957109e-01
0.93,17,1,0.010680,0.004290,0.014970,0.977295,9.957190e-01
0.93,17,2,0.009932,0.004289,0.014220,0.981689,9.957206e-01
0.93,17,3,0.010108,0.004315,0.014423,0.977083,9.956939e-01
0.93,18,1,0.009738,0.004294,0.014032,0.979736,9.957153e-01
0.93,18,2,0.010583,0.004287,0.014870,0.978027,9.957218e-01
0.93,18,3,0.010441,0.004304,0.014745,0.978869,9.957056e-01
0.93,19,1,0.010295,0.004289,0.014584,0.979736,9.957197e-01
0.93,19,2,0.009946,0.004289,0.014235,0.980225,9.957198e-01
0.93,19,3,0.010517,0.004298,0.014815,0.976190,9.957111e-01
0.93,20,1,0.010567,0.004300,0.014867,0.978516,9.957092e-01
0.93,20,2,0.010112,0.004286,0.014398,0.979980,9.957234e-01
0.93,20,3,0.009965,0.004281,0.014246,0.977976,9.957280e-01
0.93,21,1,0.010261,0.004312,0.014573,0.979736,9.956975e-01
0.93,21,2,0.010324,0.004266,0.014589,0.978760,9.957435e-01
0.93,21,3,0.010061,0.004283,0.014344,0.977976,9.957263e-01
0.93,22,1,0.010077,0.004281,0.014358,0.978760,9.957282e-01
0.93,22,2,0.010282,0.004292,0.014574,0.980469,9.957169e-01
0.93,22,3,0.010317,0.004279,0.014596,0.977083,9.957298e-01
0.93,23,1,0.010005,0.004271,0.014276,0.979980,9.957378e-01
0.93,23,2,0.010216,0.004305,0.014521,0.979004,9.957041e-01
0.93,23,3,0.010466,0.004267,0.014733,0.977381,9.957422e-01
0.93,24,1,0.009828,0.004289,0.014117,0.979980,9.957200e-01
0.93,24,2,0.010540,0.004284,0.014824,0.976807,9.957247e-01
0.93,24,3,0.010266,0.004262,0.014528,0.980060,9.957471e-01
0.93,25,1,0.010320,0.004269,0.014589,0.977539,9.957404e-01
0.93,25,2,0.010446,0.004298,0.014744,0.979004,9.957114e-01
0.93,25,3,0.009760,0.004262,0.014022,0.980357,9.957466e-01
0.93,26,1,0.008973,0.004260,0.013233,0.983398,9.957488e-01
0.93,26,2,0.011245,0.004283,0.015529,0.974121,9.957257e-01
0.93,26,3,0.010405,0.004282,0.014687,0.979167,9.957270e-01
0.93,27,1,0.009950,0.004262,0.014212,0.982422,9.957471e-01
0.93,27,2,0.010030,0.004287,0.014317,0.977539,9.957219e-01
0.93,27,3,0.010673,0.004267,0.014941,0.976190,9.957417e-01
0.93,28,1,0.010060,0.004268,0.014328,0.980713,9.957413e-01
0.93,28,2,0.010169,0.004265,0.014434,0.979736,9.957443e-01
0.93,28,3,0.010348,0.004280,0.014628,0.975595,9.957292e-01
0.93,29,1,0.010329,0.004270,0.014599,0.978027,9.957389e-01
0.93,29,2,0.010177,0.004270,0.014447,0.980713,9.957388e-01
0.93,29,3,0.009990,0.004262,0.014252,0.977976,9.957466e-01
0.93,30,1,0.010337,0.004262,0.014600,0.978027,9.957466e-01
0.93,30,2,0.010012,0.004293,0.014304,0.979004,9.957167e-01
0.93,30,3,0.010161,0.004237,0.014398,0.980060,9.957719e-01
0.93,31,1,0.010550,0.004263,0.014812,0.977539,9.957465e-01
0.93,31,2,0.009846,0.004254,0.014100,0.979248,9.957551e-01
0.93,31,3,0.010083,0.004276,0.014359,0.980952,9.957330e-01
0.93,32,1,0.010144,0.004265,0.014410,0.979980,9.957436e-01
0.93,32,2,0.010429,0.004254,0.014683,0.978271,9.957549e-01
0.93,32,3,0.009848,0.004265,0.014113,0.979167,9.957443e-01
0.93,33,1,0.009916,0.004265,0.014181,0.981445,9.957440e-01
0.93,33,2,0.010501,0.004244,0.014744,0.976074,9.957655e-01
0.93,33,3,0.010018,0.004270,0.014289,0.980060,9.957387e-01
0.93,34,1,0.009629,0.004268,0.013896,0.979492,9.957415e-01
0.93,34,2,0.009971,0.004253,0.014224,0.980469,9.957559e-01
0.93,34,3,0.010995,0.004248,0.015243,0.976786,9.957610e-01
0.93,35,1,0.010511,0.004250,0.014761,0.977783,9.957590e-01
0.93,35,2,0.010531,0.004268,0.014799,0.978760,9.957410e-01
0.93,35,3,0.009219,0.004243,0.013462,0.980952,9.957657e-01
0.93,36,1,0.010309,0.004248,0.014557,0.979004,9.957606e-01
0.93,36,2,0.009627,0.004259,0.013887,0.980957,9.957496e-01
0.93,36,3,0.010546,0.004248,0.014794,0.976488,9.957610e-01
0.93,37,1,0.010429,0.004256,0.014685,0.977539,9.957530e-01
0.93,37,2,0.010167,0.004241,0.014408,0.977783,9.957683e-01
0.93,37,3,0.009723,0.004254,0.013977,0.982143,9.957552e-01
0.93,38,1,0.009742,0.004239,0.013981,0.979492,9.957696e-01
0.93,38,2,0.009527,0.004236,0.013764,0.982910,9.957725e-01
0.93,38,3,0.011321,0.004271,0.015592,0.973810,9.957378e-01
0.93,39,1,0.009944,0.004231,0.014176,0.979736,9.957777e-01
0.93,39,2,0.010289,0.004278,0.014566,0.979248,9.957316e-01
0.93,39,3,0.010126,0.004223,0.014349,0.977976,9.957858e-01
0.93,40,1,0.010222,0.004243,0.014464,0.977539,9.957665e-01
0.93,40,2,0.009945,0.004234,0.014179,0.979248,9.957754e-01
0.93,40,3,0.010188,0.004255,0.014443,0.980952,9.957541e-01
0.93,41,1,0.010705,0.004237,0.014942,0.978027,9.957717e-01
0.93,41,2,0.009844,0.004247,0.014091,0.979248,9.957618e-01
0.93,41,3,0.009703,0.004237,0.013939,0.980655,9.957723e-01
0.93,42,1,0.009982,0.004227,0.014209,0.978271,9.957815e-01
0.93,42,2,0.009468,0.004248,0.013716,0.983154,9.957610e-01
0.93,42,3,0.011023,0.004240,0.015262,0.975595,9.957693e-01
0.93,43,1,0.010352,0.004236,0.014588,0.979980,9.957733e-01
0.93,43,2,0.009935,0.004237,0.014172,0.978516,9.957719e-01
0.93,43,3,0.009982,0.004235,0.014218,0.979167,9.957739e-01
0.93,44,1,0.009901,0.004219,0.014120,0.979004,9.957899e-01
0.93,44,2,0.010538,0.004240,0.014779,0.979248,9.957688e-01
0.93,44,3,0.009778,0.004244,0.014022,0.979464,9.957653e-01
0.93,45,1,0.010043,0.004230,0.014273,0.979736,9.957786e-01
0.93,45,2,0.010062,0.004227,0.014289,0.979248,9.957819e-01
0.93,45,3,0.010167,0.004238,0.014405,0.978869,9.957712e-01
0.93,46,1,0.010164,0.004230,0.014394,0.979736,9.957785e-01
0.93,46,2,0.009970,0.004204,0.014175,0.979248,9.958043e-01
0.93,46,3,0.010113,0.004257,0.014370,0.979167,9.957518e-01
0.93,47,1,0.009793,0.004201,0.013994,0.980225,9.958076e-01
0.93,47,2,0.009969,0.004224,0.014193,0.979980,9.957853e-01
0.93,47,3,0.010548,0.004262,0.014809,0.977679,9.957475e-01
0.93,48,1,0.009969,0.004242,0.014211,0.980713,9.957669e-01
0.93,48,2,0.010507,0.004221,0.014728,0.976074,9.957882e-01
0.93,48,3,0.009660,0.004207,0.013867,0.982143,9.958016e-01
0.93,49,1,0.010869,0.004225,0.015094,0.975830,9.957842e-01
0.93,49,2,0.009616,0.004222,0.013838,0.981445,9.957869e-01
0.93,49,3,0.009629,0.004219,0.013848,0.981548,9.957899e-01
0.93,50,1,0.009808,0.004208,0.014016,0.980469,9.958005e-01
0.93,50,2,0.009587,0.004217,0.013805,0.981934,9.957917e-01
0.93,50,3,0.010941,0.004237,0.015178,0.975595,9.957721e-01
0.93,51,1,0.010746,0.004228,0.014974,0.976074,9.957812e-01
0.93,51,2,0.009243,0.004210,0.013452,0.983398,9.957992e-01
0.93,51,3,0.010199,0.004214,0.014413,0.979167,9.957944e-01
0.93,52,1,0.009467,0.004231,0.013698,0.982666,9.957783e-01
0.93,52,2,0.010357,0.004198,0.014555,0.978760,9.958106e-01
0.93,52,3,0.010381,0.004217,0.014598,0.976488,9.957920e-01
0.93,53,1,0.010670,0.004233,0.014902,0.976074,9.957762e-01
0.93,53,2,0.009021,0.004199,0.013219,0.985596,9.958102e-01
0.93,53,3,0.010526,0.004206,0.014732,0.976190,9.958028e-01
0.93,54,1,0.009028,0.004210,0.013238,0.982422,9.957988e-01
0.93,54,2,0.010421,0.004220,0.014641,0.978271,9.957892e-01
0.93,54,3,0.010801,0.004200,0.015002,0.977381,9.958086e-01
0.93,55,1,0.010362,0.004204,0.014566,0.979980,9.958050e-01
0.93,55,2,0.009826,0.004195,0.014021,0.978516,9.958135e-01
0.93,55,3,0.009883,0.004230,0.014112,0.980060,9.957792e-01
0.93,56,1,0.010029,0.004200,0.014229,0.978760,9.958093e-01
0.93,56,2,0.010242,0.004208,0.014450,0.979004,9.958012e-01
0.93,56,3,0.009762,0.004212,0.013974,0.981548,9.957966e-01
0.93,57,1,0.009686,0.004194,0.013880,0.981934,9.958149e-01
0.93,57,2,0.010187,0.004209,0.014396,0.979492,9.957997e-01
0.93,57,3,0.010229,0.004210,0.014439,0.977083,9.957992e-01
0.93,58,1,0.009714,0.004211,0.013925,0.980713,9.957980e-01
0.93,58,2,0.009775,0.004200,0.013975,0.982178,9.958088e-01
0.93,58,3,0.010681,0.004192,0.014873,0.975298,9.958163e-01
0.93,59,1,0.010164,0.004199,0.014363,0.979736,9.958099e-01
0.93,59,2,0.009726,0.004214,0.013940,0.981445,9.957948e-01
0.93,59,3,0.010173,0.004182,0.014356,0.977381,9.958264e-01
0.93,60,1,0.009857,0.004198,0.014055,0.980713,9.958112e-01
0.93,60,2,0.009861,0.004195,0.014056,0.980469,9.958136e-01
0.93,60,3,0.010364,0.004199,0.014563,0.977381,9.958096e-01
0.93,61,1,0.010800,0.004195,0.014994,0.978027,9.958142e-01
0.93,61,2,0.009095,0.004209,0.013304,0.983887,9.957994e-01
0.93,61,3,0.010132,0.004178,0.014310,0.976488,9.958308e-01
0.93,62,1,0.009611,0.004195,0.013806,0.979736,9.958136e-01
0.93,62,2,0.011000,0.004195,0.015195,0.975342,9.958138e-01
0.93,62,3,0.009240,0.004187,0.013427,0.984821,9.958216e-01
0.93,63,1,0.009773,0.004195,0.013967,0.980713,9.958142e-01
0.93,63,2,0.010080,0.004190,0.014270,0.977295,9.958186e-01
0.93,63,3,0.010148,0.004186,0.014334,0.981250,9.958227e-01
0.93,64,1,0.009762,0.004196,0.013958,0.981201,9.958127e-01
0.93,64,2,0.010204,0.004182,0.014385,0.978271,9.958270e-01
0.93,64,3,0.009993,0.004187,0.014179,0.979464,9.958220e-01
0.93,65,1,0.010518,0.004191,0.014710,0.975342,9.958176e-01
0.93,65,2,0.009872,0.004191,0.014063,0.981201,9.958180e-01
0.93,65,3,0.009458,0.004174,0.013632,0.983333,9.958348e-01
0.93,66,1,0.010009,0.004180,0.014190,0.979492,9.958283e-01
0.93,66,2,0.009743,0.004176,0.013919,0.980957,9.958328e-01
0.93,66,3,0.010218,0.004197,0.014415,0.978571,9.958117e-01
0.93,67,1,0.010439,0.004180,0.014619,0.977051,9.958287e-01
0.93,67,2,0.009285,0.004169,0.013455,0.983643,9.958392e-01
0.93,67,3,0.010235,0.004198,0.014433,0.978274,9.958112e-01
0.93,68,1,0.009601,0.004194,0.013795,0.981201,9.958151e-01
0.93,68,2,0.009833,0.004180,0.014013,0.980957,9.958292e-01
0.93,68,3,0.010571,0.004161,0.014732,0.976488,9.958478e-01
0.93,69,1,0.010531,0.004188,0.014719,0.977783,9.958208e-01
0.93,69,2,0.009495,0.004175,0.013670,0.982178,9.958334e-01
0.93,69,3,0.009833,0.004165,0.013999,0.979167,9.958435e-01
0.93,70,1,0.009992,0.004175,0.014167,0.979492,9.958339e-01
0.93,70,2,0.009807,0.004164,0.013971,0.980469,9.958446e-01
0.93,70,3,0.010093,0.004187,0.014280,0.979167,9.958217e-01
0.93,71,1,0.009687,0.004165,0.013852,0.981201,9.958441e-01
0.93,71,2,0.009657,0.004181,0.013838,0.981689,9.958280e-01
0.93,71,3,0.010630,0.004171,0.014801,0.975595,9.958373e-01
0.93,72,1,0.010347,0.004161,0.014508,0.976807,9.958473e-01
0.93,72,2,0.009904,0.004167,0.014071,0.980957,9.958419e-01
0.93,72,3,0.009508,0.004184,0.013692,0.981845,9.958243e-01
0.93,73,1,0.009850,0.004152,0.014002,0.978760,9.958569e-01
0.93,73,2,0.009795,0.004190,0.013985,0.981201,9.958184e-01
0.93,73,3,0.010231,0.004160,0.014390,0.979167,9.958490e-01
0.93,74,1,0.010121,0.004172,0.014294,0.979004,9.958363e-01
0.93,74,2,0.009878,0.004167,0.014045,0.979492,9.958420e-01
0.93,74,3,0.009782,0.004156,0.013938,0.981250,9.958531e-01
0.93,75,1,0.009924,0.004149,0.014073,0.980469,9.958595e-01
0.93,75,2,0.009981,0.004170,0.014151,0.980469,9.958384e-01
0.93,75,3,0.009881,0.004172,0.014052,0.978274,9.958370e-01
0.93,76,1,0.009887,0.004169,0.014056,0.978516,9.958400e-01
0.93,76,2,0.010000,0.004150,0.014150,0.980469,9.958585e-01
0.93,76,3,0.009885,0.004165,0.014050,0.980655,9.958439e-01
0.93,77,1,0.010478,0.004156,0.014634,0.978027,9.958530e-01
0.93,77,2,0.009324,0.004147,0.013471,0.981934,9.958615e-01
0.93,77,3,0.009973,0.004177,0.014149,0.979464,9.958321e-01
0.93,78,1,0.010055,0.004151,0.014206,0.979004,9.958577e-01
0.93,78,2,0.009952,0.004139,0.014091,0.979736,9.958696e-01
0.93,78,3,0.009707,0.004185,0.013891,0.981250,9.958242e-01
0.93,79,1,0.010470,0.004153,0.014623,0.974609,9.958554e-01
0.93,79,2,0.009545,0.004179,0.013724,0.982178,9.958295e-01
0.93,79,3,0.009682,0.004125,0.013807,0.983631,9.958836e-01
0.93,80,1,0.010188,0.004167,0.014354,0.980225,9.958421e-01
0.93,80,2,0.009117,0.004124,0.013241,0.983643,9.958848e-01
0.93,80,3,0.010530,0.004168,0.014699,0.975000,9.958402e-01
0.93,81,1,0.009699,0.004155,0.013854,0.981689,9.958537e-01
0.93,81,2,0.009959,0.004171,0.014129,0.979248,9.958379e-01
0.93,81,3,0.010084,0.004118,0.014202,0.978869,9.958909e-01
0.93,82,1,0.009754,0.004125,0.013879,0.980225,9.958831e-01
0.93,82,2,0.009672,0.004147,0.013819,0.980713,9.958615e-01
0.93,82,3,0.010351,0.004175,0.014526,0.978869,9.958340e-01
0.93,83,1,0.010297,0.004145,0.014442,0.979736,9.958632e-01
0.93,83,2,0.009840,0.004154,0.013994,0.979736,9.958542e-01
0.93,83,3,0.009468,0.004134,0.013602,0.980952,9.958749e-01
0.93,84,1,0.009938,0.004145,0.014083,0.978760,9.958637e-01
0.93,84,2,0.009791,0.004131,0.013922,0.979492,9.958778e-01
0.93,84,3,0.009949,0.004156,0.014104,0.982143,9.958531e-01
0.93,85,1,0.009759,0.004136,0.013895,0.982422,9.958725e-01
0.93,85,2,0.010204,0.004166,0.014370,0.978760,9.958425e-01
0.93,85,3,0.009648,0.004115,0.013764,0.979167,9.958931e-01
0.93,86,1,0.009603,0.004135,0.013739,0.980713,9.958733e-01
0.93,86,2,0.009552,0.004144,0.013696,0.982666,9.958649e-01
0.93,86,3,0.010616,0.004136,0.014752,0.976488,9.958723e-01
0.93,87,1,0.010048,0.004156,0.014204,0.978271,9.958525e-01
0.93,87,2,0.009897,0.004145,0.014041,0.980713,9.958640e-01
0.93,87,3,0.009639,0.004102,0.013741,0.981845,9.959064e-01
0.93,88,1,0.009641,0.004117,0.013758,0.981445,9.958917e-01
0.93,88,2,0.010240,0.004130,0.014369,0.977051,9.958789e-01
0.93,88,3,0.009700,0.004161,0.013861,0.982440,9.958480e-01
0.93,89,1,0.010144,0.004134,0.014277,0.976074,9.958749e-01
0.93,89,2,0.009857,0.004121,0.013978,0.981445,9.958875e-01
0.93,89,3,0.009539,0.004143,0.013682,0.983631,9.958657e-01
0.93,90,1,0.009858,0.004118,0.013976,0.979736,9.958904e-01
0.93,90,2,0.010298,0.004131,0.014428,0.977539,9.958780e-01
0.93,90,3,0.009334,0.004143,0.013477,0.984226,9.958660e-01
0.93,91,1,0.009381,0.004120,0.013501,0.982178,9.958883e-01
0.93,91,2,0.009618,0.004130,0.013749,0.983154,9.958781e-01
0.93,91,3,0.010729,0.004133,0.014861,0.974405,9.958760e-01
0.93,92,1,0.009373,0.004121,0.013494,0.982422,9.958874e-01
0.93,92,2,0.009876,0.004134,0.014010,0.981201,9.958746e-01
0.93,92,3,0.010409,0.004120,0.014528,0.976488,9.958889e-01
0.93,93,1,0.009364,0.004134,0.013498,0.980713,9.958747e-01
0.93,93,2,0.010068,0.004114,0.014182,0.979980,9.958941e-01
0.93,93,3,0.010170,0.004120,0.014291,0.980060,9.958880e-01
0.93,94,1,0.010378,0.004140,0.014518,0.978271,9.958687e-01
0.93,94,2,0.009606,0.004105,0.013711,0.982666,9.959032e-01
0.93,94,3,0.009482,0.004117,0.013599,0.979762,9.958918e-01
0.93,95,1,0.009164,0.004091,0.013256,0.982666,9.959170e-01
0.93,95,2,0.010079,0.004135,0.014214,0.978760,9.958732e-01
0.93,95,3,0.010369,0.004132,0.014501,0.979167,9.958769e-01
0.93,96,1,0.009624,0.004128,0.013752,0.980713,9.958807e-01
0.93,96,2,0.009979,0.004086,0.014065,0.980225,9.959220e-01
0.93,96,3,0.009915,0.004139,0.014055,0.979762,9.958691e-01
0.93,97,1,0.010128,0.004088,0.014216,0.980713,9.959202e-01
0.93,97,2,0.009634,0.004140,0.013774,0.979736,9.958682e-01
0.93,97,3,0.009708,0.004114,0.013822,0.980357,9.958941e-01
0.93,98,1,0.009164,0.004098,0.013262,0.981689,9.959100e-01
0.93,98,2,0.010629,0.004100,0.014729,0.977051,9.959080e-01
0.93,98,3,0.009654,0.004143,0.013797,0.982440,9.958655e-01
0.93,99,1,0.010348,0.004115,0.014463,0.978271,9.958931e-01
0.93,99,2,0.009495,0.004097,0.013592,0.981689,9.959110e-01
0.93,99,3,0.009578,0.004119,0.013696,0.980952,9.958900e-01
0.93,100,1,0.009816,0.004089,0.013904,0.980225,9.959196e-01
0.93,100,2,0.009717,0.004134,0.013851,0.980713,9.958748e-01
0.93,100,3,0.009942,0.004099,0.014041,0.979762,9.959094e-01
0.94,1,1,0.010097,0.003534,0.013632,0.979492,9.964719e-01
0.94,1,2,0.010088,0.003511,0.013599,0.979736,9.964948e-01
0.94,1,3,0.010286,0.003507,0.013793,0.979167,9.964994e-01
0.94,2,1,0.009754,0.003498,0.013251,0.979004,9.965084e-01
0.94,2,2,0.009890,0.003514,0.013403,0.981934,9.964926e-01
0.94,2,3,0.010846,0.003538,0.014384,0.977083,9.964682e-01
0.94,3,1,0.010281,0.003518,0.013799,0.979980,9.964878e-01
0.94,3,2,0.009892,0.003507,0.013399,0.979736,9.964994e-01
0.94,3,3,0.010166,0.003512,0.013678,0.978274,9.964940e-01
0.94,4,1,0.009936,0.003524,0.013459,0.980225,9.964826e-01
0.94,4,2,0.010169,0.003501,0.013670,0.977295,9.965048e-01
